,Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
0,Canis lupus arctos,mammalia,carnivora,canidae,1,0,12,50,51,1,0,1,0,62,6,180,0,0,0,0,0,0,0,0,0,0,1,0,0
1,Vulpes lagopus,mammalia,carnivora,canidae,1,0,8.5,53.5,5,0,0,0,0,52,12.5,101.5,0,0,1,1,0,0,0,0,0,0,1,0,0
2,Tamiasciurus hudsonicus,mammalia,rodentia,sciuridae,1,0,7.5,32.5,0.2395,0,0,2,1,34,4.5,52.5,0,0,0,0,0,0,0,0,1,1,1,1,0
3,Canis lupus,mammalia,carnivora,canidae,1,0,15,132.5,38,1,1,1,0,61.5,7.5,45,1,0,1,1,0,0,0,0,1,1,1,1,0
4,Mustela erminea,mammalia,carnivora,mustelidae,1,0,6.5,247.5,0.219,0,1,1,1,280,10.5,63,0,0,1,1,1,0,0,0,1,0,1,1,0
5,Chlamyphorus truncatus,mammalia,cingulata,chlamyphoridae,1,0,7,102.5,0.12,0,1,0,1,102.5,1,55.5,0,0,0,0,0,0,0,0,0,1,0,1,0
6,Elephas maximus sumatranus,mammalia,proboscidea,elephantidae,1,1,70,550,3000,1,1,2,1,600,1,1095,0,0,1,0,0,0,0,0,0,0,0,0,1
7,Oryx leucoryx,mammalia,artiodactyla,bovidae,1,1,20,160,67.5,1,0,2,1,240,1,105,1,0,1,0,0,0,0,0,0,1,0,1,0
8,Sus scrofa domesticus,mammalia,artiodactyla,suidae,1,0,10.5,540,200,1,0,0,0,114,12,90,1,1,1,1,1,1,1,1,1,1,0,1,1
9,Lemur catta,mammalia,primates,lemuridae,0,1,24,108.5648855,2.5,1,0,0,1,120,1.5,150,1,0,0,0,0,0,0,0,0,1,0,0,1
10,Elephas maximus,mammalia,proboscidea,elephantidae,0,1,70,550,3000,1,0,2,1,600,1,540,0,0,1,0,0,0,0,0,0,0,0,0,1
11,Canis lupus baileyi,mammalia,carnivora,canidae,1,1,12.5,144.5,31.5,1,1,1,0,63,5.5,35,0,0,0,0,0,0,0,0,0,0,0,1,1
12,Galeopterus variegatus,mammalia,dermoptera,cynocephalidae,0,0,17,37.5,0.5,0,1,2,1,60,1.5,180,0,0,1,0,0,0,0,0,0,0,0,0,1
13,Bos taurus,mammalia,artiodactyla,bovidae,1,0,18.5,297.2413793,650,1,0,2,1,270,1,180,1,1,1,1,1,1,1,1,1,0,0,1,0
14,Loxodonta africana,mammalia,proboscidea,elephantidae,2,1,65,550,2900,1,0,2,1,2,1,2190,1,0,0,0,0,0,0,0,0,0,0,1,1
15,Vulpes zerda,mammalia,carnivora,canidae,1,0,11,32.5,0.5,1,1,0,0,50,3,65,1,0,0,0,0,0,0,0,0,1,0,0,0
16,Rhinopithecus roxellana,mammalia,primates,cercopithecidae,0,1,26,66.5,22.5,1,0,2,1,210,1,365,0,0,1,0,0,0,0,0,1,0,0,1,0
17,Urocyon cinereoargenteus,mammalia,carnivora,canidae,1,0,7,94,5,0,1,0,0,122.66,4.5,300,0,0,0,0,0,0,0,0,1,1,0,1,1
18,Macaca fuscata,mammalia,primates,cercopithecidae,1,0,19,108.5648855,9.5,1,0,0,1,180,1,730,0,0,1,0,0,0,0,0,1,0,0,1,0
19,Sus scrofa,mammalia,artiodactyla,suidae,1,0,14.5,196.5,127.5,1,1,0,1,114,5,210,1,0,1,1,1,0,0,0,1,1,0,1,1
20,Cervus elaphus,mammalia,artiodactyla,cervidae,2,0,20,205,180,0,0,2,1,251,1,60,1,0,1,1,1,0,0,0,1,1,0,1,0
21,Neovison vison,mammalia,carnivora,mustelidae,1,0,10,38,0.2005,0,1,1,1,57.5,4.5,30,0,0,1,1,0,0,0,0,1,1,1,1,0
22,Acerodon jubatus,mammalia,chiroptera,pteropodidae,0,1,17.5,234,1.125,1,1,2,1,133.2368421,1,153.5625,0,0,1,0,0,0,0,0,0,0,0,1,1
23,Elephas maximus borneensis,mammalia,proboscidea,elephantidae,0,1,62.5,550,2900,1,0,2,1,615,1,1277.5,1,1,1,1,1,1,1,1,0,0,0,0,1
24,Hyaena brunnea,mammalia,carnivora,hyaenidae,1,0,12.5,145,41,1,1,1,1,90,2.5,450,1,0,0,0,0,0,0,0,0,1,0,1,0
25,Ceratotherium simum,mammalia,perissodactyla,rhinocerotidae,2,0,47.5,350,2520,1,0,2,1,480,1,912.5,1,0,0,0,0,0,0,0,0,1,0,1,1
26,Cervus nippon,mammalia,artiodactyla,cervidae,2,0,18.5,137.5,67.5,1,1,2,1,210,1,365,1,0,1,1,1,0,0,0,1,0,0,1,0
27,Hemicentetes semispinosus,mammalia,afrosoricida,tenrecidae,1,0,2,14,0.2,1,0,3,1,59,6.5,21.5,1,0,0,0,0,0,0,0,0,0,0,1,1
28,Odocoileus virginianus,mammalia,artiodactyla,cervidae,1,0,13,150,96,0,0,2,1,180,1.5,547.5,0,0,0,1,1,0,0,0,0,1,0,1,1
29,Antilope cervicapra,mammalia,artiodactyla,bovidae,1,0,12.5,125,38.5,1,0,2,1,180,1,365,0,0,1,0,0,0,0,0,0,1,0,1,1
30,Dolichotis patagonum,mammalia,rodentia,caviidae,0,0,8.5,72,12,1,0,2,0,90,2,76.5,0,0,0,0,0,0,0,0,0,1,0,1,0
31,Vulpes vulpes,mammalia,carnivora,canidae,1,0,10,67.5,8.5,1,0,0,0,60,5.5,210,1,0,1,1,1,0,0,0,1,0,0,1,0
32,Setonix brachyurus,mammalia,diprotodontia,macropodidae,0,1,7.5,47,3.5,1,1,2,1,30,1,273,0,0,0,0,1,0,0,0,0,0,0,1,0
33,Ovis orientalis,mammalia,artiodactyla,bovidae,0,1,10,297.2413793,90,1,0,2,1,150,1,165,0,0,1,0,0,0,0,0,0,1,0,1,0
34,Pteropus giganteus,mammalia,chiroptera,pteropodidae,0,0,23,23,1.1,1,1,2,1,145,1.5,150,0,0,1,0,0,0,0,0,0,1,0,1,1
35,Elaphodus cephalophus,mammalia,artiodactyla,cervidae,0,0,9.5,135,33.5,0,0,2,1,180,1.5,180,0,0,1,0,0,0,0,0,0,0,0,1,0
36,Neovison macrodon,mammalia,carnivora,mustelidae,1,1,8,78.5,62.73570161,0,0,1,1,34,7.5,94.5,0,0,0,0,0,0,0,0,1,0,0,0,0
37,Panthera leo,mammalia,carnivora,felidae,0,1,18.5,195,184.5,1,1,1,1,114.5,4.5,730,1,0,1,0,0,0,0,0,0,1,0,1,1
38,Sciurus carolinensis,mammalia,rodentia,sciuridae,2,0,16,26.5,0.5,1,0,0,1,42,2.5,70,1,0,0,1,0,0,0,0,1,1,0,1,1
39,Pteromys momonga,mammalia,rodentia,sciuridae,1,0,9.5,17,0.185,1,1,2,1,28,2.5,42,0,0,1,0,0,0,0,0,1,0,0,1,0
40,Canis lupus occidentalis,mammalia,carnivora,canidae,1,0,16.03571429,63,51,1,1,1,0,63,5,206.2866242,0,0,0,0,0,0,0,0,1,0,1,1,0
41,Herpestes edwardsii,mammalia,carnivora,herpestidae,1,0,9,40.5,0.5,0,0,0,1,60,3,180,0,0,1,0,0,0,0,0,0,1,0,1,1
42,Tamiasciurus douglasii,mammalia,rodentia,sciuridae,1,0,5.5,312.5,0.2265,0,0,2,0,31.5,5,165,0,0,0,0,0,0,0,0,1,0,0,1,0
43,Lynx rufus,mammalia,carnivora,felidae,1,0,18.5,86,11,0,1,1,1,65,3,240,0,0,0,0,0,0,0,0,1,1,0,1,0
44,Lama guanicoe,mammalia,artiodactyla,camelidae,2,0,22.5,297.2413793,113,1,0,2,1,330,1,390,0,0,0,0,0,0,0,0,0,1,1,1,0
45,Macaca silenus,mammalia,primates,cercopithecidae,0,1,29,50.5,6.5,1,0,0,1,180,1,365,0,0,1,0,0,0,0,0,0,0,0,0,1
46,Acinonyx jubatus,mammalia,carnivora,felidae,0,1,15,131,46.5,1,0,1,1,90,3.5,547.5,1,0,1,0,0,0,0,0,0,1,0,1,1
47,Canis anthus,mammalia,carnivora,canidae,1,0,8,107.0564516,11,1,0,0,0,122.66,3.127071823,206.2866242,1,1,1,1,1,1,1,1,0,1,0,1,1
48,Ailuropoda melanoleuca,mammalia,carnivora,ursidae,2,1,25,100,115,0,0,2,1,150,1.5,365,0,0,1,0,0,0,0,0,0,0,0,1,0
49,Saguinus imperator,mammalia,primates,callitrichidae,0,0,20,24.5,0.56,1,0,0,1,142.5,2,140,0,0,0,0,0,0,0,0,0,0,0,0,1
50,Macaca fascicularis,mammalia,primates,cercopithecidae,0,0,22.5,46.5,6,1,0,0,1,162,1,420,1,0,1,0,1,0,0,0,0,0,0,0,1
51,Phodopus sungorus,mammalia,rodentia,cricetidae,1,0,2,80,0.032,0,1,2,1,21,8.5,30,0,0,1,1,0,0,0,0,1,1,0,1,0
52,Crocuta crocuta,mammalia,carnivora,hyaenidae,0,0,30,130.5,52,1,1,0,1,120,2,450,1,0,0,0,0,0,0,0,0,1,0,1,1
53,Condylura cristata,mammalia,eulipotyphla,talpidae,1,0,3,17.5,0.055,1,0,1,0,45,4.5,30,0,0,0,0,0,0,0,0,1,0,0,1,0
54,Sciurus vulgaris,mammalia,rodentia,sciuridae,0,0,7.5,21,0.295,0,0,2,1,38,4,49,0,0,1,1,0,0,0,0,1,0,1,1,0
55,Trachypithecus obscurus,mammalia,primates,cercopithecidae,0,0,25,51.5,7,1,0,2,1,168.9444444,1,365,0,0,1,0,0,0,0,0,0,0,0,0,1
56,Nasalis larvatus,mammalia,primates,cercopithecidae,0,1,18,64.5,14.5,1,0,2,1,166,1,365,0,0,1,0,0,0,0,0,0,0,0,0,1
57,Leopardus pardalis,mammalia,carnivora,felidae,0,0,13.5,84,13,0,1,1,1,85,2.5,365,0,0,0,0,0,0,0,0,0,1,0,1,1
58,Tamias striatus,mammalia,rodentia,sciuridae,1,0,5,260.5,0.108,0,0,2,1,35,3.5,60,0,0,0,0,0,0,0,0,1,0,0,1,0
59,Didelphis virginiana,mammalia,didelphimorphia,didelphidae,2,0,3,64.5,3,0,1,0,1,12.5,25,99,0,0,0,0,0,0,0,0,1,1,0,1,1
60,Panthera pardus,mammalia,carnivora,felidae,0,1,15,140,59,0,1,1,1,97.5,3,465,1,0,1,0,0,0,0,0,0,1,0,1,1
61,Martes americana,mammalia,carnivora,mustelidae,0,0,14.5,38.5,0.79,0,0,0,1,28,3,42,0,0,0,0,0,0,0,0,1,1,1,1,0
62,Leopardus wiedii,mammalia,carnivora,felidae,0,0,15,63.5,3,0,1,1,0,122.66,1.5,56,0,0,0,0,0,0,0,0,0,0,0,1,1
63,Lynx pardinus,mammalia,carnivora,felidae,2,1,13,97.5,11.5,0,1,1,1,60,2.5,255,0,0,0,1,0,0,0,0,0,0,0,1,0
64,Speothos venaticus,mammalia,carnivora,canidae,0,0,10,66,6.5,1,0,1,0,67,3.5,105,0,0,0,0,0,0,0,0,0,0,0,1,1
65,Paraechinus aethiopicus,mammalia,eulipotyphla,erinaceidae,1,0,6.5,210,0.395,0,1,3,0,35,6,40,1,0,1,0,0,0,0,0,0,1,0,0,0
66,Sylvilagus bachmani,mammalia,lagomorpha,leporidae,1,0,2,30,0,0,1,2,1,27,3,14,0,0,0,0,0,0,0,0,0,1,0,1,0
67,Euchoreutes naso,mammalia,rodentia,dipodidae,1,0,2.5,80,0.031,0,1,3,1,30,4,60.89285714,0,0,1,0,0,0,0,0,0,1,0,0,0
68,Ateles fusciceps,mammalia,primates,atelidae,0,1,24,46,8,1,0,2,1,229,1,600,0,0,0,0,0,0,0,0,0,0,0,0,1
69,Panthera leo persica,mammalia,carnivora,felidae,1,1,17,150,150,1,1,1,1,109.5,3.5,365,1,1,1,1,1,1,1,1,0,1,0,0,0
70,Sciurus niger,mammalia,rodentia,sciuridae,1,0,15.5,57.5,0.2505,0,0,1,1,44.5,2.5,112,0,0,0,0,0,0,0,0,1,0,0,1,0
71,Camelus dromedarius,mammalia,artiodactyla,camelidae,1,0,45,250,450,1,0,2,1,390,1.5,120,1,1,1,1,1,1,1,1,0,1,0,0,0
72,Leopardus guigna,mammalia,carnivora,felidae,0,1,11,44,2,0,1,1,1,75,2.5,206.2866242,0,0,0,0,0,0,0,0,0,1,1,1,0
73,Panthera tigris,mammalia,carnivora,felidae,0,1,12.5,295,185.5,0,0,1,1,103,4,95,0,0,1,0,0,0,0,0,0,0,0,1,1
74,Macropus antilopinus,mammalia,diprotodontia,macropodidae,0,0,16,126.2674419,28.5,1,0,2,1,35,1,450,0,0,0,0,1,0,0,0,0,0,0,0,1
75,Leopardus jacobita,mammalia,carnivora,felidae,0,1,16,71,5,0,1,1,1,122.66,2,206.2866242,0,0,0,0,0,0,0,0,0,1,1,1,1
76,Ailurus fulgens,mammalia,carnivora,ailuridae,0,1,11,57,4.5,0,1,2,1,120,3,210,0,0,1,0,0,0,0,0,0,0,0,1,0
77,Cuon alpinus,mammalia,carnivora,canidae,0,1,16,100.5,15,1,1,1,0,61.5,3.5,206.2866242,0,0,1,0,0,0,0,0,1,1,0,1,1
78,Felis margarita,mammalia,carnivora,felidae,1,0,13,45.5,2,0,1,1,1,61,3,206.2866242,1,0,1,0,0,0,0,0,0,1,0,0,0
79,Giraffa camelopardalis,mammalia,artiodactyla,giraffidae,0,1,28,350,1000,1,0,2,1,420,1,450,1,0,0,0,0,0,0,0,0,1,0,1,1
80,Mustela nivalis,mammalia,carnivora,mustelidae,1,0,5.5,187,0.1395,0,1,1,1,35.5,5,73.5,1,0,1,1,1,0,0,0,1,1,1,1,0
81,Chlorocebus sabaeus,mammalia,primates,cercopithecidae,1,0,23.5,450,5.5,1,0,0,1,164,1,365,1,0,0,0,0,0,0,0,0,1,0,0,1
82,Myrmecobius fasciatus,mammalia,dasyuromorphia,myrmecobiidae,0,1,5.5,22,0.415,0,0,3,1,14,4,360,0,0,0,0,1,0,0,0,0,1,0,1,0
83,Rattus norvegicus,mammalia,rodentia,muridae,1,0,3,22.5,0.3,1,1,0,1,23,8,24.5,1,0,1,1,1,0,0,0,1,1,1,1,1
84,Rusa unicolor,mammalia,artiodactyla,cervidae,0,1,23,150,225,1,1,2,1,270,1,730,1,0,1,0,1,0,0,0,0,1,0,0,1
85,Dasyurus maculatus,mammalia,dasyuromorphia,dasyuridae,0,0,3.5,91,4,0,1,1,1,21,5,136.5,0,0,0,0,1,0,0,0,0,1,0,1,1
86,Ictidomys tridecemlineatus,mammalia,rodentia,sciuridae,1,0,7,262.5,0.125,1,0,0,1,28,8.5,63,0,0,0,0,0,0,0,0,1,1,0,1,0
87,Ursus thibetanus,mammalia,carnivora,ursidae,0,1,25,155,120,0,1,0,1,210,2,912.5,0,0,1,0,0,0,0,0,1,1,1,1,1
88,Elephas maximus indicus,mammalia,proboscidea,elephantidae,1,1,70,550,3500,1,1,2,1,660,1,1095,0,0,1,0,0,0,0,0,0,0,0,1,1
89,Martes martes,mammalia,carnivora,mustelidae,1,0,13.5,47.5,1,0,1,0,1,240,3.5,42,0,0,1,1,0,0,0,0,1,1,1,1,0
90,Puma concolor,mammalia,carnivora,felidae,0,0,15,200,64.5,0,1,1,1,93,3.5,40,0,0,0,0,0,0,0,0,1,1,1,1,1
91,Sciurus griseus,mammalia,rodentia,sciuridae,1,0,7.5,52.5,0.5,0,0,0,1,43,4,59.5,0,0,0,0,0,0,0,0,0,0,0,1,0
92,Orcaella brevirostris,mammalia,artiodactyla,delphinidae,0,1,30,200,145,1,0,1,1,345,1,730,0,0,1,0,0,0,0,0,0,0,0,0,1
93,Myotis lucifugus,mammalia,chiroptera,vespertilionidae,1,0,18,8,0.0095,1,1,3,1,55,1,28,0,0,0,0,0,0,0,0,1,1,1,1,0
94,Pteropus conspicillatus,mammalia,chiroptera,pteropodidae,1,0,21,22.5,0.755,1,1,2,0,210,1,150,0,0,1,0,1,0,0,0,0,0,0,0,1
95,Neotoma cinerea,mammalia,rodentia,cricetidae,1,0,5,370,0.3685,0,1,2,1,44.67741935,4.5,28,0,0,0,0,0,0,0,0,1,1,1,1,0
96,Vicugna vicugna,mammalia,artiodactyla,camelidae,2,0,22.5,100,50,1,0,2,1,340,1,450,0,0,0,0,0,0,0,0,0,0,1,1,0
97,Prionailurus rubiginosus,mammalia,carnivora,felidae,0,0,18,41.5,0.5,0,1,1,1,67,1.5,47.5,0,0,1,0,0,0,0,0,0,1,0,0,1
98,Sarcophilus harrisii,mammalia,dasyuromorphia,dasyuridae,0,1,6.5,66,8,0,1,1,1,21,2.5,240,0,0,0,0,1,0,0,0,0,0,0,1,0
99,Moschus moschiferus,mammalia,artiodactyla,moschidae,0,1,15,93,14.5,0,1,2,1,180,1.5,730,0,0,1,0,0,0,0,0,1,0,1,0,0
100,Saguinus oedipus,mammalia,primates,callitrichidae,0,1,18,23,0.32,1,0,0,0,135,1.5,140,0,0,0,0,0,0,0,0,0,1,0,0,1
101,Dama dama,mammalia,artiodactyla,cervidae,1,0,18.5,145,65,1,0,2,1,238,1,365,1,0,1,1,1,0,0,0,1,0,0,1,0
102,Priodontes maximus,mammalia,cingulata,chlamyphoridae,0,1,13.5,87.5,30,0,1,0,0,120,1,35,0,0,0,0,0,0,0,0,0,0,0,0,1
103,Genus Ateles,mammalia,primates,atelidae,1,0,30,45,9,1,0,0,1,225,1,730,1,1,1,1,1,1,1,1,0,1,0,0,1
104,Mellivora capensis,mammalia,carnivora,mustelidae,0,0,16.5,77,10.5,0,0,1,1,60,1,547.5,1,0,1,0,0,0,0,0,0,1,0,1,1
105,Lama glama,mammalia,artiodactyla,camelidae,1,0,20,297.2413793,165,1,0,2,1,355,1,365,1,1,1,1,1,1,1,1,0,1,1,1,0
106,Tapirus indicus,mammalia,perissodactyla,tapiridae,0,1,33,150,285,0,0,2,0,390,1,365,0,0,1,0,0,0,0,0,0,0,0,0,1
107,Antidorcas marsupialis,mammalia,artiodactyla,bovidae,2,0,8,135,39,1,0,2,1,165,1,180,1,0,0,0,0,0,0,0,0,1,0,0,0
108,Hemiechinus auritus,mammalia,eulipotyphla,erinaceidae,1,0,7,195,0.325,0,1,3,0,38.5,2.5,30.20833333,1,0,1,1,0,0,0,0,0,1,0,1,0
109,Cryptoprocta ferox,mammalia,carnivora,eupleridae,0,1,17.5,75,6.5,0,1,1,1,90,3,525,1,0,0,0,0,0,0,0,0,1,0,1,1
110,Felis silvestris,mammalia,carnivora,felidae,0,0,15,43,5,0,1,1,1,64,4,145,1,0,1,1,0,0,0,0,1,0,0,1,1
111,Cephalorhynchus hectori,mammalia,artiodactyla,delphinidae,0,1,20,100,50,1,0,1,1,330,1,730,0,0,0,0,1,0,0,0,0,0,0,1,0
112,Pudu puda,mammalia,artiodactyla,cervidae,0,0,13.5,76.5,10,0,0,2,1,210,1,300,0,0,0,0,0,0,0,0,0,0,0,1,0
113,Lynx lynx,mammalia,carnivora,felidae,1,0,19,105,19,0,0,1,1,60,2.5,300,0,0,1,1,0,0,0,0,1,0,1,0,0
114,Xerospermophilus tereticaudus,mammalia,rodentia,sciuridae,1,0,8,241,0.14,1,0,0,1,30,9,35,0,0,0,0,0,0,0,0,0,1,0,0,0
115,Puma yagouaroundi,mammalia,carnivora,felidae,0,0,15,65,6,0,0,1,1,69,2.5,300,0,0,0,0,0,0,0,0,0,0,0,1,1
116,Axis axis,mammalia,artiodactyla,cervidae,1,0,10,100,50,1,0,2,1,217.5,1.5,180,0,0,1,1,1,0,0,0,0,1,0,1,1
117,Capra ibex,mammalia,artiodactyla,bovidae,2,0,15.5,146,67,1,0,2,1,180,1,150,0,0,0,1,0,0,0,0,1,0,0,0,0
118,Cervus canadensis,mammalia,artiodactyla,cervidae,2,0,14,200,272.5,1,0,2,1,251,1,60,0,0,1,1,0,0,0,0,1,0,0,1,0
119,Bradypus variegatus,mammalia,pilosa,bradypodidae,1,0,35,61,4,0,1,2,1,195,1,225,0,0,0,0,0,0,0,0,0,0,0,0,1
120,Ursus americanus,mammalia,carnivora,ursidae,2,0,20,107.0564516,185,0,1,0,1,210,3.5,210,0,0,0,0,0,0,0,0,1,0,1,1,0
121,Leopardus tigrinus,mammalia,carnivora,felidae,0,1,17,48.5,2,0,1,1,0,75,2,120,0,0,0,0,0,0,0,0,0,1,0,1,1
122,Civettictis civetta,mammalia,carnivora,viverridae,1,0,21.5,75.5,13.5,0,1,0,1,65.5,2.5,105,1,0,0,0,0,0,0,0,0,1,0,1,1
123,Ursus arctos,mammalia,carnivora,ursidae,1,0,35,150,367.5,0,0,0,1,56,2.5,1095,0,0,1,1,0,0,0,0,1,0,1,1,0
124,Macropus rufogriseus,mammalia,diprotodontia,macropodidae,1,0,11,65,15.5,1,0,2,1,30,1,330,0,0,0,0,1,0,0,0,0,0,0,1,0
125,Manis pentadactyla,mammalia,pholidota,manidae,0,1,20,67,4.5,0,1,3,1,125.3,1,108.75,0,0,1,0,0,0,0,0,0,0,0,1,1
126,Gorilla gorilla,mammalia,primates,hominidae,0,1,42.5,108.5648855,118.5,1,0,2,1,270,1,1095,1,0,0,0,0,0,0,0,0,0,0,0,1
127,Hyaena hyaena,mammalia,carnivora,hyaenidae,0,0,17.5,107.5,38.5,1,1,0,0,90,2.5,210,1,0,1,0,0,0,0,0,0,0,0,1,1
128,Ratufa indica,mammalia,rodentia,sciuridae,0,0,20,35,1.5,0,0,0,1,31.5,2,60.89285714,0,0,1,0,0,0,0,0,0,1,0,1,1
129,Smutsia temminckii,mammalia,pholidota,manidae,0,1,20,55,16.5,0,1,0,1,139,1,90,1,0,0,0,0,0,0,0,0,1,0,1,1
130,Gulo gulo,mammalia,carnivora,mustelidae,0,0,11,86,17,0,1,0,1,60,2.5,90,0,0,1,1,0,0,0,0,1,0,1,0,0
131,Wallabia bicolor,mammalia,diprotodontia,macropodidae,2,0,15,73,15,0,1,2,1,35.5,1,450,0,0,0,0,1,0,0,0,0,1,0,1,1
132,Phataginus tricuspis,mammalia,pholidota,manidae,0,1,13,59,1.5,0,1,3,1,150,1,150,1,0,0,0,0,0,0,0,0,0,0,0,1
133,Suricata suricatta,mammalia,carnivora,herpestidae,1,0,10,30,0,1,0,3,0,77,3.5,56,1,0,0,0,0,0,0,0,0,1,0,0,0
134,Felis nigripes,mammalia,carnivora,felidae,0,1,11,40,2,0,1,1,1,63.5,1.5,150,1,0,0,0,0,0,0,0,0,1,0,1,0
135,Caracal caracal,mammalia,carnivora,felidae,1,0,14.5,75.5,13,0,1,1,1,73.5,3,285,1,0,1,0,0,0,0,0,0,1,0,1,1
136,Petaurus breviceps,mammalia,diprotodontia,petauridae,1,0,9,27,0.13,1,1,0,1,16,1.5,255,0,0,1,0,1,0,0,0,0,1,0,1,1
137,Okapia johnstoni,mammalia,artiodactyla,giraffidae,0,1,26.5,200,275,0,0,2,1,480,1,180,1,0,0,0,0,0,0,0,0,0,0,0,1
138,Marmota marmota,mammalia,rodentia,sciuridae,1,0,16.5,48,5,1,0,2,0,34,4,40,0,0,0,1,0,0,0,0,1,0,0,1,0
139,Addax nasomaculatus,mammalia,artiodactyla,bovidae,0,1,22,125,92.5,1,1,2,1,260.5,1,217,1,0,0,0,0,0,0,0,0,1,0,1,0
140,Elephas maximus maximus,mammalia,proboscidea,elephantidae,1,1,62.5,550,3500,1,1,2,1,660,1,1825,0,0,1,0,0,0,0,0,0,0,0,0,1
141,Taxidea taxus,mammalia,carnivora,mustelidae,0,0,12,67.5,8,0,1,1,1,180,3,165,0,0,0,0,0,0,0,0,1,1,0,1,0
142,Atelerix albiventris,mammalia,eulipotyphla,erinaceidae,1,0,6.5,21.5,0.2005,0,1,3,0,35,6,42,1,0,0,0,0,0,0,0,0,0,0,0,1
143,Vulpes chama,mammalia,carnivora,canidae,1,0,10,53,4,0,1,0,0,52,3.5,150,1,0,0,0,0,0,0,0,0,1,0,1,1
144,Neophocaena phocaenoides,mammalia,artiodactyla,phocoenidae,0,1,25,200,72,0,0,1,1,315,1,365.5171233,0,0,1,0,0,0,0,0,0,0,0,0,1
145,Tamias minimus,mammalia,rodentia,sciuridae,1,0,4,20,0.0455,0,0,2,1,30,4,60,0,0,0,0,0,0,0,0,1,1,1,0,0
146,Phocoena sinus,mammalia,artiodactyla,phocoenidae,0,1,20,138,47.5,1,0,1,1,315,1,210,0,0,0,0,0,0,0,0,0,0,0,1,0
147,Mustela putorius,mammalia,carnivora,mustelidae,0,0,10,43,0.5,0,1,1,1,42,5,90,1,0,1,1,0,0,0,0,0,0,0,0,0
148,Macropus robustus,mammalia,diprotodontia,macropodidae,1,0,23,107.5,25.5,0,1,2,1,34,1,465,0,0,0,0,1,0,0,0,0,1,0,1,1
149,Capreolus capreolus,mammalia,artiodactyla,cervidae,2,0,11,297.2413793,25,1,0,2,1,300,2,90,0,0,1,1,0,0,0,0,1,1,1,1,0
150,Martes foina,mammalia,carnivora,mustelidae,1,0,10.5,45,1.5,0,1,0,1,240,3,60,0,0,1,1,0,0,0,0,1,1,1,1,0
151,Ochotona collaris,mammalia,lagomorpha,ochotonidae,1,0,6.5,19,0.165,0,0,2,0,30,4,30,0,0,0,0,0,0,0,0,1,0,1,0,0
152,Canis latrans,mammalia,carnivora,canidae,2,0,14,100,13.5,1,1,1,0,63,7.5,35,0,0,0,0,0,0,0,0,1,1,1,1,1
153,Bettongia penicillata,mammalia,diprotodontia,potoroidae,0,1,9,32.5,1.3,0,1,2,1,21,1,90,0,0,0,0,1,0,0,0,0,1,0,1,0
154,Manis crassicaudata,mammalia,pholidota,manidae,0,1,13,60,20,0,1,3,1,67.5,1,90,0,0,1,0,0,0,0,0,0,1,0,1,1
155,Hydropotes inermis,mammalia,artiodactyla,cervidae,0,1,12,87.5,11.5,0,0,2,1,190,2,60,0,0,1,1,0,0,0,0,1,0,0,1,0
156,Macropus rufus,mammalia,diprotodontia,macropodidae,1,0,19.5,122.5,54,1,1,2,1,33,1,365,0,0,0,0,1,0,0,0,0,1,0,0,0
157,Lynx canadensis,mammalia,carnivora,felidae,1,0,15,91,11,0,1,1,1,63,2.5,300,0,0,0,0,0,0,0,0,1,0,1,0,0
158,Genetta genetta,mammalia,carnivora,viverridae,1,0,14,49,1.5,0,1,1,1,73.5,2.5,120,1,0,1,1,0,0,0,0,0,1,0,1,1
159,Dugong dugon,mammalia,sirenia,dugongidae,0,1,70,250,275,1,0,2,1,405,1,2737.5,1,0,1,0,1,0,0,0,0,0,0,0,1
160,Sus cebifrons,mammalia,artiodactyla,suidae,0,1,12.5,100,50,1,1,0,1,118,3,180,0,0,1,0,0,0,0,0,0,0,0,0,1
161,Monodon monoceros,mammalia,artiodactyla,monodontidae,1,0,50,450,400.5,1,0,1,1,450,1,365,0,0,1,1,0,0,0,0,1,0,1,0,0
162,Lepus alleni,mammalia,lagomorpha,leporidae,1,0,3,52.5,3,0,1,2,1,42,3,27.16666667,0,0,0,0,0,0,0,0,0,1,0,1,0
163,Hyelaphus porcinus,mammalia,artiodactyla,cervidae,0,1,15,110,40,0,0,2,1,240,1,180,0,0,1,0,1,0,0,0,0,0,0,1,1
164,Dasyurus viverrinus,mammalia,dasyuromorphia,dasyuridae,0,1,4.5,57,0.5,0,1,0,1,21,7,133,0,0,0,0,1,0,0,0,0,0,0,1,0
165,Canis simensis,mammalia,carnivora,canidae,0,1,9,421,15,0,0,1,0,61,4,135,1,0,0,0,0,0,0,0,0,0,0,1,1
166,Panthera onca,mammalia,carnivora,felidae,0,0,15.5,100,76,0,0,1,1,101,2.5,165,0,0,0,0,0,0,0,0,0,1,0,1,1
167,Peromyscus maniculatus,mammalia,rodentia,cricetidae,1,0,4.5,9,0.017,1,1,0,1,26,5,30,0,0,0,0,0,0,0,0,1,1,0,1,1
